                   frame  Start Frame
    0.011 ms       misc   Selective/Force Cook Check /ui/dialogs/mainmenu/cookrate (CHOP:null)
    0.033 ms  189941 cook     /ui/dialogs/mainmenu/select3 (CHOP:select)
    0.021 ms  189944 cook      /ui/dialogs/mainmenu/perform1 (CHOP:perform)
    0.004 ms       misc   Selective/Force Cook Check /ui/dialogs/menu_op/family/active (CHOP:null)
    0.009 ms       misc   Selective/Force Cook Check /ui/dialogs/keyframer/timeline/attributes (CHOP:null)
    0.011 ms  189941 cook     /ui/dialogs/keyframer/timeline/replace1 (CHOP:replace)
    0.036 ms  189941 cook      /ui/dialogs/keyframer/timeline/constant2 (CHOP:constant)
    0.011 ms  189941 cook       /ui/dialogs/keyframer/timeline/merge1 (CHOP:merge)
    0.018 ms  189941 cook        /ui/dialogs/keyframer/timeline/merge2 (CHOP:merge)
    0.022 ms  189941 cook         /ui/dialogs/keyframer/timeline/select2 (CHOP:select)
    0.051 ms  189941 cook          /ui/dialogs/keyframer/timeline/info1 (CHOP:info)
    0.091 ms  189941 cook           /ui/dialogs/keyframer/local/animation1/keyframe (CHOP:keyframe)
    0.010 ms  189941 cook            /ui/dialogs/keyframer/local/animation1/in (CHOP:in)
    0.020 ms  189941 cook             /ui/dialogs/keyframer/local/animation1/index (CHOP:timeline)
    0.010 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene23/onOff (CHOP:null)
    0.011 ms  188803 cook     /renderClient/scenes/scene23/onOffAni/out (CHOP:out)
    0.051 ms  188803 cook      /renderClient/scenes/scene23/onOffAni/keyframe (CHOP:keyframe)
    0.010 ms  188801 cook       /renderClient/scenes/scene23/onOffAni/in (CHOP:in)
    0.020 ms  188801 cook        /renderClient/scenes/scene23/math1 (CHOP:math)
    0.019 ms  188801 cook         /renderClient/scenes/scene23/select1 (CHOP:select)
    0.076 ms  188802 cook          /renderClient/scenes/scene23/onOffTimer (CHOP:timer)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene23/AR/meat_15/null1 (CHOP:null)
    0.011 ms       misc   Cooking CHOP with 0 channels: /renderClient/scenes/scene22/audio/select3
    0.038 ms       cook    Propagating changes to other nodes /renderClient/scenes/scene22/audio/select3 (CHOP:select)
    0.016 ms  189846 cook     /renderClient/scenes/scene22/audio/select3 (CHOP:select)
    0.010 ms  188801 cook      /renderClient/scenes/scene22/ui/out1 (CHOP:null)
    0.018 ms  188801 cook       /renderClient/scenes/scene22/ui/override1 (CHOP:override)
    0.022 ms  189846 cook    /renderClient/scenes/scene22/audio/triggerCues (DAT:chopexec)
    0.009 ms  188805 cook    /renderClient/scenes/scene22/audio/lockNodes (DAT:chopexec)
    0.017 ms  188805 cook     /renderClient/scenes/scene22/audio/select4 (CHOP:select)
    0.005 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene22/AR/null8 (CHOP:null)
    0.026 ms  188803 cook     /renderClient/scenes/scene22/AR/merge1 (CHOP:merge)
    0.007 ms  188803 cook      /renderClient/scenes/scene22/AR/select1 (CHOP:select)
    0.022 ms  188803 cook      /renderClient/scenes/scene22/AR/trigger1 (CHOP:trigger)
    0.020 ms  188803 cook      /renderClient/scenes/scene22/AR/math1 (CHOP:math)
    0.008 ms  188803 cook       /renderClient/scenes/scene22/AR/select2 (CHOP:select)
    0.008 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene21/table/null1 (CHOP:null)
    0.013 ms  188803 cook     /renderClient/scenes/scene21/table/select1 (CHOP:select)
    0.074 ms  188806 cook      /renderClient/scenes/scene21/AR/takes/timer1 (CHOP:timer)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene20/onOff (CHOP:null)
    0.005 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene20/ui/out1 (CHOP:null)
    0.021 ms  188801 cook     /renderClient/scenes/scene20/ui/override1 (CHOP:override)
    0.012 ms  188801 cook    /renderClient/scenes/scene20/AR/Hip_07/takes/chopexec1 (DAT:chopexec)
    0.006 ms  188801 cook     /renderClient/scenes/scene20/AR/Hip_07/takes/null1 (CHOP:null)
    0.011 ms  188801 cook      /renderClient/scenes/scene20/AR/Hip_07/takes/delay1 (CHOP:delay)
    0.014 ms  188801 cook       /renderClient/scenes/scene20/AR/Hip_07/takes/trigger1 (CHOP:trigger)
    0.135 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene20/AR/Hip_07/null3 (CHOP:null)
    0.008 ms  188801 cook     /renderClient/scenes/scene20/AR/Hip_07/takes/out1 (CHOP:out)
    0.499 ms  188801 cook      /renderClient/scenes/scene20/AR/Hip_07/takes/timeslice1 (CHOP:timeslice)
    0.240 ms  188801 cook       /renderClient/scenes/scene20/AR/Hip_07/takes/trim1 (CHOP:trim)
    0.042 ms  188801 cook        /renderClient/scenes/scene20/AR/Hip_07/takes/timer1 (CHOP:timer)
    0.009 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene20/AR/Hip_07/null2 (CHOP:null)
    0.019 ms  188800 cook     /renderClient/scenes/scene20/AR/Hip_07/lag1 (CHOP:lag)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene20/AR/Hip_07/ani (CHOP:null)
    0.015 ms  188805 cook    /renderClient/scenes/scene18/audio/triggerCues (DAT:chopexec)
    0.012 ms  188805 cook     /renderClient/scenes/scene18/audio/select3 (CHOP:select)
    0.006 ms  188805 cook      /renderClient/scenes/scene18/ui/out1 (CHOP:null)
    0.020 ms  188805 cook       /renderClient/scenes/scene18/ui/override1 (CHOP:override)
    0.007 ms  188809 cook    /renderClient/scenes/scene18/AR/chopexec1 (DAT:chopexec)
    0.004 ms  188809 cook     /renderClient/scenes/scene18/AR/cues (CHOP:null)
    0.013 ms  188809 cook      /renderClient/scenes/scene18/AR/merge1 (CHOP:merge)
    0.006 ms  188805 cook       /renderClient/scenes/scene18/AR/select5 (CHOP:select)
    0.003 ms       misc   Cooking CHOP with 0 channels: /renderClient/scenes/scene17/audio/select3
    0.017 ms       cook    Propagating changes to other nodes /renderClient/scenes/scene17/audio/select3 (CHOP:select)
    0.006 ms  189846 cook     /renderClient/scenes/scene17/audio/select3 (CHOP:select)
    0.004 ms  188801 cook      /renderClient/scenes/scene17/ui/out1 (CHOP:null)
    0.009 ms  188801 cook       /renderClient/scenes/scene17/ui/override1 (CHOP:override)
    0.004 ms  189846 cook    /renderClient/scenes/scene17/audio/triggerCues (DAT:chopexec)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene17/AR/null8 (CHOP:null)
    0.009 ms  188809 cook    /renderClient/scenes/scene15/AR/stopClip (DAT:chopexec)
    0.004 ms  188809 cook     /renderClient/scenes/scene15/AR/clipOff (CHOP:null)
    0.032 ms  188809 cook      /renderClient/scenes/scene15/AR/math1 (CHOP:math)
    0.014 ms  188805 cook       /renderClient/scenes/scene15/AR/lag1 (CHOP:lag)
    0.026 ms  188805 cook        /renderClient/scenes/scene15/AR/delay1 (CHOP:delay)
    0.007 ms  188805 cook         /renderClient/scenes/scene15/AR/select3 (CHOP:select)
    0.005 ms  188805 cook          /renderClient/scenes/scene15/ui/out1 (CHOP:null)
    0.026 ms  188805 cook           /renderClient/scenes/scene15/ui/override1 (CHOP:override)
    0.007 ms  188805 cook    /renderClient/scenes/scene15/AR/cueClip (DAT:chopexec)
    0.007 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_05/chopexec2 (DAT:chopexec)
    0.004 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_05/nullFadeOut2 (CHOP:null)
    0.007 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out2/out (CHOP:out)
    0.040 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out2/keyframe (CHOP:keyframe)
    0.006 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out2/in (CHOP:in)
    0.013 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out2/index (CHOP:timeline)
    0.007 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_05/chopexec1 (DAT:chopexec)
    0.004 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_05/nullFadeOut (CHOP:null)
    0.005 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out1/out (CHOP:out)
    0.031 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out1/keyframe (CHOP:keyframe)
    0.005 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out1/in (CHOP:in)
    0.013 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_05/Animation_Out1/index (CHOP:timeline)
    0.008 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_04/chopexec2 (DAT:chopexec)
    0.004 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_04/nullFadeOut2 (CHOP:null)
    0.006 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out2/out (CHOP:out)
    0.030 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out2/keyframe (CHOP:keyframe)
    0.006 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out2/in (CHOP:in)
    0.012 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out2/index (CHOP:timeline)
    0.007 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_04/chopexec1 (DAT:chopexec)
    0.004 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_04/nullFadeOut (CHOP:null)
    0.006 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out1/out (CHOP:out)
    0.029 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out1/keyframe (CHOP:keyframe)
    0.006 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out1/in (CHOP:in)
    0.011 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_04/Animation_Out1/index (CHOP:timeline)
    0.006 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_03/chopexec2 (DAT:chopexec)
    0.003 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_03/nullFadeOut2 (CHOP:null)
    0.005 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out2/out (CHOP:out)
    0.020 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out2/keyframe (CHOP:keyframe)
    0.004 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out2/in (CHOP:in)
    0.008 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out2/index (CHOP:timeline)
    0.005 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_03/chopexec1 (DAT:chopexec)
    0.002 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_03/nullFadeOut (CHOP:null)
    0.004 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out1/out (CHOP:out)
    0.017 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out1/keyframe (CHOP:keyframe)
    0.003 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out1/in (CHOP:in)
    0.006 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_03/Animation_Out1/index (CHOP:timeline)
    0.006 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_02/chopexec2 (DAT:chopexec)
    0.002 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_02/nullFadeOut2 (CHOP:null)
    0.005 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out2/out (CHOP:out)
    0.017 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out2/keyframe (CHOP:keyframe)
    0.003 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out2/in (CHOP:in)
    0.006 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out2/index (CHOP:timeline)
    0.007 ms  188806 cook    /renderClient/scenes/scene13/AR/PresenterBio_02/chopexec1 (DAT:chopexec)
    0.003 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_02/nullFadeOut (CHOP:null)
    0.005 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out1/out (CHOP:out)
    0.039 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out1/keyframe (CHOP:keyframe)
    0.005 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out1/in (CHOP:in)
    0.012 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_02/Animation_Out1/index (CHOP:timeline)
    0.005 ms  188802 cook    /renderClient/scenes/scene13/ui/chopexec1 (DAT:chopexec)
    0.004 ms  188802 cook     /renderClient/scenes/scene13/ui/nullBio_B1 (CHOP:null)
    0.011 ms  188802 cook      /renderClient/scenes/scene13/ui/override1 (CHOP:override)
    0.022 ms  188801 cook       /renderClient/scenes/scene13/ui/touchin1 (CHOP:touchin)
    0.005 ms  188805 cook    /renderClient/scenes/scene13/AR/PresenterBio_01/chopexec2 (DAT:chopexec)
    0.003 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_01/nullFadeOut2 (CHOP:null)
    0.004 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out2/out (CHOP:out)
    0.019 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out2/keyframe (CHOP:keyframe)
    0.003 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out2/in (CHOP:in)
    0.007 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out2/index (CHOP:timeline)
    0.005 ms  188805 cook    /renderClient/scenes/scene13/AR/PresenterBio_01/chopexec1 (DAT:chopexec)
    0.002 ms  188805 cook     /renderClient/scenes/scene13/AR/PresenterBio_01/nullFadeOut (CHOP:null)
    0.004 ms  188805 cook      /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out1/out (CHOP:out)
    0.021 ms  188805 cook       /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out1/keyframe (CHOP:keyframe)
    0.005 ms  188805 cook        /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out1/in (CHOP:in)
    0.010 ms  188805 cook         /renderClient/scenes/scene13/AR/PresenterBio_01/Animation_Out1/index (CHOP:timeline)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene8/screens/nfadeUoALogo (CHOP:null)
    0.009 ms  188800 cook     /renderClient/scenes/scene8/screens/lag1 (CHOP:lag)
    0.009 ms  188800 cook      /renderClient/scenes/scene8/screens/select1 (CHOP:select)
    0.005 ms  188806 cook    /renderClient/scenes/scene8/audio/chopexec2 (DAT:chopexec)
    0.003 ms  188806 cook    /renderClient/scenes/scene8/audio/chopexec1 (DAT:chopexec)
    0.005 ms  188810 cook    /renderClient/scenes/scene8/AR/MovieCue/chopexec1 (DAT:chopexec)
    0.002 ms  188810 cook     /renderClient/scenes/scene8/AR/MovieCue/cues (CHOP:null)
    0.006 ms  188810 cook      /renderClient/scenes/scene8/AR/MovieCue/merge1 (CHOP:merge)
    0.018 ms  188806 cook       /renderClient/scenes/scene8/AR/MovieCue/select6 (CHOP:select)
    0.004 ms  188806 cook       /renderClient/scenes/scene8/AR/MovieCue/select5 (CHOP:select)
    0.004 ms       misc   Cooking CHOP with 0 channels: /renderClient/scenes/scene7/AR_FB_/TextNameComment1/select2
    0.006 ms       cook    Propagating changes to other nodes /renderClient/scenes/scene7/AR_FB_/TextNameComment1/select2 (CHOP:select)
    0.009 ms  189846 cook     /renderClient/scenes/scene7/AR_FB_/TextNameComment1/select2 (CHOP:select)
    0.005 ms  188805 cook      /renderClient/scenes/scene7/ui/out1 (CHOP:null)
    0.031 ms  188805 cook       /renderClient/scenes/scene7/ui/override2 (CHOP:override)
    0.008 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.004 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/BottomTrig_Null (CHOP:null)
    0.005 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/BottomTrig (CHOP:in)
    0.006 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig10/BotTrig1 (CHOP:out)
    0.056 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig10/trig1 (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.009 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.024 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.004 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.023 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.004 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/nTopTrig_PLAYDELAY (CHOP:null)
    0.021 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TopTrig_PLAYDELAY (CHOP:delay)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TopTrig (CHOP:in)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig10/TopTrig (CHOP:out)
    0.024 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig10/trig (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.008 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.038 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.013 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.015 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.004 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/TopTrig_PLAY (CHOP:null)
    0.018 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment10/delay1 (CHOP:delay)
    0.005 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.002 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/BottomTrig_Null (CHOP:null)
    0.003 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/BottomTrig (CHOP:in)
    0.003 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig9/BotTrig1 (CHOP:out)
    0.021 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig9/trig1 (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.008 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.034 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/switch2 (CHOP:switch)
    0.014 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/nTopTrig_PLAYDELAY (CHOP:null)
    0.018 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TopTrig_PLAYDELAY (CHOP:delay)
    0.003 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TopTrig (CHOP:in)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig9/TopTrig (CHOP:out)
    0.022 ms  188801 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig9/trig (CHOP:trigger)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.003 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.032 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
    0.003 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/base1/in1 (CHOP:in)
    0.014 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/charLenghtAnimation (CHOP:express)
    0.003 ms  188801 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TEXT_MODULE_NAME_1/TEXT_ANIMATION/select3 (CHOP:select)
    0.004 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/TopTrig_PLAY (CHOP:null)
    0.017 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment9/delay1 (CHOP:delay)
    0.005 ms  188814 cook    /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/chopexPos1_ChangeAllText1 (DAT:chopexec)
    0.002 ms  188814 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/BottomTrig_Null (CHOP:null)
    0.003 ms  188814 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/BottomTrig (CHOP:in)
    0.003 ms  188814 cook       /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig8/BotTrig1 (CHOP:out)
    0.020 ms  188814 cook        /renderClient/scenes/scene7/FB_MACHINE_SCL/PositionTrig8/trig1 (CHOP:trigger)
    0.001 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/SelectToDat/animLenght (CHOP:null)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/nullDeCook (CHOP:null)
    0.007 ms  188801 cook     /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/select1 (CHOP:select)
    0.016 ms  188801 cook      /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/timerTextAnimation (CHOP:timer)
    0.002 ms       misc   Selective/Force Cook Check /renderClient/scenes/scene7/FB_MACHINE_SCL/TextNameComment8/TEXT_MODULE_COMMENT_1/TEXT_ANIMATION/base1/nullCharAnimation (CHOP:null)
